l_joint1,l_joint2,l_joint3,l_joint4,l_joint5,l_joint6,l_joint7,r_joint1,r_joint2,r_joint3,r_joint4,r_joint5,r_joint6,r_joint7
-0.25709209,-2.12614894,-0.54289109,-0.08944538,-0.24627870,0.00000000,0.00000000,0.08288070,2.08760929,1.07995188,0.32471409,0.69842058,0.00000000,0.00000000
-0.19205120,-2.13090920,-0.53309411,-0.06802572,-0.25690764,0.00000000,0.00000000,0.09827893,2.09927964,1.09682596,0.35149667,0.70712674,0.00000000,0.00000000
-0.12617506,-2.13839340,-0.52321923,-0.05055347,-0.26502284,0.00000000,0.00000000,0.10746906,2.11283445,1.11209249,0.37388030,0.71394968,0.00000000,0.00000000
-0.06633205,-2.14759040,-0.51361233,-0.03876068,-0.27638665,0.00000000,0.00000000,0.11122496,2.12708282,1.12591231,0.39160624,0.72035789,0.00000000,0.00000000
-0.01745631,-2.15717244,-0.50446135,-0.03353856,-0.28513920,0.00000000,0.00000000,0.11131747,2.14071584,1.13864052,0.40502223,0.72734439,0.00000000,0.00000000
0.01834516,-2.16503572,-0.49585590,-0.03453600,-0.29395533,0.00000000,0.00000000,0.10858423,2.15249681,1.15057290,0.41429177,0.73634118,0.00000000,0.00000000
0.04151867,-2.16903019,-0.48784840,-0.04027111,-0.30380628,0.00000000,0.00000000,0.10206516,2.16148162,1.16179669,0.41902265,0.74413335,0.00000000,0.00000000
0.05353215,-2.16994596,-0.48048532,-0.04907851,-0.31384283,0.00000000,0.00000000,0.09098305,2.16706705,1.17238402,0.41912484,0.75410116,0.00000000,0.00000000
0.05562490,-2.17000008,-0.47383326,-0.05913434,-0.32645571,0.00000000,0.00000000,0.07581211,2.16946054,1.18242288,0.41533378,0.76257646,0.00000000,0.00000000
0.04858571,-2.17000008,-0.46797919,-0.06845790,-0.34098646,0.00000000,0.00000000,0.05832136,2.16997051,1.19202352,0.40919843,0.76955855,0.00000000,0.00000000
0.03281997,-2.17000008,-0.46300551,-0.07554676,-0.35375705,0.00000000,0.00000000,0.04146426,2.16999793,1.20141029,0.40289277,0.77992678,0.00000000,0.00000000
0.00866115,-2.17000008,-0.45894584,-0.08005963,-0.36238050,0.00000000,0.00000000,0.02864024,2.16992879,1.21094334,0.39869368,0.79493117,0.00000000,0.00000000
-0.02297451,-2.17000008,-0.45575419,-0.08257564,-0.37354690,0.00000000,0.00000000,0.02195896,2.16921377,1.22092271,0.39802372,0.80701709,0.00000000,0.00000000
-0.06077448,-2.17000008,-0.45334664,-0.08368858,-0.38140833,0.00000000,0.00000000,0.02132989,2.16681528,1.23134494,0.40100205,0.81930476,0.00000000,0.00000000
-0.10381048,-2.17000008,-0.45165843,-0.08370590,-0.39542797,0.00000000,0.00000000,0.02512194,2.16309047,1.24190164,0.40675375,0.83167005,0.00000000,0.00000000
-0.15146127,-2.17000008,-0.45063815,-0.08285712,-0.41261438,0.00000000,0.00000000,0.03083547,2.15902758,1.25213838,0.41374013,0.84689069,0.00000000,0.00000000
-0.20256458,-2.17000008,-0.45020595,-0.08133885,-0.43307564,0.00000000,0.00000000,0.03553154,2.15521955,1.26164401,0.42005944,0.86210519,0.00000000,0.00000000
-0.25503990,-2.16999865,-0.45024309,-0.07923569,-0.45426318,0.00000000,0.00000000,0.03672419,2.15170121,1.27018285,0.42402554,0.87540942,0.00000000,0.00000000
-0.30650586,-2.16995168,-0.45062321,-0.07667985,-0.46945345,0.00000000,0.00000000,0.03368542,2.14829111,1.27772641,0.42491624,0.88647592,0.00000000,0.00000000
-0.35511678,-2.16942406,-0.45125365,-0.07395323,-0.48359892,0.00000000,0.00000000,0.02804786,2.14488602,1.28442526,0.42330593,0.88930094,0.00000000,0.00000000
-0.39966404,-2.16721702,-0.45209813,-0.07091726,-0.49744311,0.00000000,0.00000000,0.02274693,2.14135575,1.29054582,0.42052126,0.90037590,0.00000000,0.00000000
-0.43892545,-2.16253781,-0.45314795,-0.06683896,-0.51585883,0.00000000,0.00000000,0.02027023,2.13720942,1.29641271,0.41768587,0.90909171,0.00000000,0.00000000
-0.47160468,-2.15685940,-0.45436817,-0.06195291,-0.53473645,0.00000000,0.00000000,0.02183011,2.13161230,1.30233741,0.41527170,0.91684186,0.00000000,0.00000000
-0.49608421,-2.15339160,-0.45569491,-0.05739404,-0.55777454,0.00000000,0.00000000,0.02779675,2.12388921,1.30852640,0.41339326,0.92277598,0.00000000,0.00000000
-0.50997943,-2.15264678,-0.45710114,-0.05256275,-0.58047110,0.00000000,0.00000000,0.03836654,2.11392093,1.31503439,0.41221848,0.92868543,0.00000000,0.00000000
-0.51144308,-2.15291858,-0.45863137,-0.04580586,-0.60752809,0.00000000,0.00000000,0.05382815,2.10202765,1.32181132,0.41208151,0.93591440,0.00000000,0.00000000
-0.50071263,-2.15373826,-0.46039137,-0.03680531,-0.63293654,0.00000000,0.00000000,0.07437167,2.08875799,1.32874227,0.41334659,0.94779146,0.00000000,0.00000000
-0.47839734,-2.15497017,-0.46251249,-0.02560668,-0.65509945,0.00000000,0.00000000,0.09987443,2.07480645,1.33565271,0.41628811,0.95485079,0.00000000,0.00000000
-0.44426137,-2.15663171,-0.46513581,-0.01216234,-0.67598510,0.00000000,0.00000000,0.12976851,2.06084394,1.34234071,0.42099467,0.96078169,0.00000000,0.00000000
-0.39781338,-2.15940666,-0.46841982,0.00324493,-0.69465810,0.00000000,0.00000000,0.16283160,2.04726696,1.34863102,0.42719662,0.96253514,0.00000000,0.00000000
-0.34145582,-2.16425085,-0.47253197,0.01936761,-0.71429306,0.00000000,0.00000000,0.19722487,2.03414011,1.35439265,0.43424666,0.97184157,0.00000000,0.00000000
-0.27899864,-2.16857386,-0.47758588,0.03647321,-0.73853159,0.00000000,0.00000000,0.23086722,2.02162004,1.35945320,0.44139156,0.98004436,0.00000000,0.00000000
-0.21268238,-2.16990709,-0.48363185,0.05602900,-0.75784832,0.00000000,0.00000000,0.26165587,2.01016665,1.36355579,0.44794899,0.99129033,0.00000000,0.00000000
-0.14384104,-2.16999960,-0.49067432,0.07925875,-0.77410597,0.00000000,0.00000000,0.28813168,2.00043941,1.36641264,0.45363763,1.00948131,0.00000000,0.00000000
-0.07414585,-2.17000008,-0.49866956,0.10639895,-0.79725927,0.00000000,0.00000000,0.31051815,1.99322283,1.36776531,0.45909956,1.02323806,0.00000000,0.00000000
-0.00680189,-2.17000008,-0.50744349,0.13662249,-0.81781083,0.00000000,0.00000000,0.33085567,1.98951054,1.36737931,0.46599543,1.03183413,0.00000000,0.00000000
0.05435361,-2.17000008,-0.51678139,0.16812387,-0.83710945,0.00000000,0.00000000,0.35071877,1.99026561,1.36502552,0.47558478,1.03545809,0.00000000,0.00000000
0.10718893,-2.17000008,-0.52660114,0.19792305,-0.85401970,0.00000000,0.00000000,0.36774105,1.99566925,1.36049724,0.48637521,1.03662622,0.00000000,0.00000000
0.14984253,-2.17000008,-0.53661627,0.22396114,-0.87162691,0.00000000,0.00000000,0.37939852,2.00569415,1.35362148,0.49689281,1.03398168,0.00000000,0.00000000
0.18488227,-2.17000008,-0.54721618,0.24493633,-0.89526504,0.00000000,0.00000000,0.38810179,2.01949286,1.34477961,0.50941110,1.02914870,0.00000000,0.00000000
0.21279274,-2.17000008,-0.55841559,0.26066637,-0.91936374,0.00000000,0.00000000,0.39547607,2.03592491,1.33442438,0.52601171,1.02127075,0.00000000,0.00000000
0.23213550,-2.17000008,-0.56993192,0.27081102,-0.94582313,0.00000000,0.00000000,0.40232784,2.05430079,1.32288599,0.54687977,1.01449096,0.00000000,0.00000000
0.24187714,-2.17000008,-0.58160675,0.27470085,-0.96758598,0.00000000,0.00000000,0.40871063,2.07310867,1.31075835,0.56977510,1.00753570,0.00000000,0.00000000
0.24137735,-2.17000008,-0.59342307,0.27156162,-0.98631024,0.00000000,0.00000000,0.41142270,2.08999324,1.29869974,0.58991164,1.00309491,0.00000000,0.00000000
0.23009551,-2.17000008,-0.60541797,0.26072100,-1.00536525,0.00000000,0.00000000,0.40911856,2.10418916,1.28715062,0.60482264,0.99479657,0.00000000,0.00000000
0.20740484,-2.17000008,-0.61758751,0.24182123,-1.02767408,0.00000000,0.00000000,0.40117991,2.11637020,1.27624166,0.61308664,0.98133618,0.00000000,0.00000000
0.17291951,-2.16998601,-0.62992799,0.21494825,-1.04900670,0.00000000,0.00000000,0.38682610,2.12740970,1.26590490,0.61351687,0.97225690,0.00000000,0.00000000
0.12698188,-2.16975403,-0.64254367,0.18059556,-1.06815052,0.00000000,0.00000000,0.36610946,2.13760161,1.25606668,0.60580999,0.96313041,0.00000000,0.00000000
0.07103769,-2.16880441,-0.65568525,0.13957505,-1.08364534,0.00000000,0.00000000,0.34068263,2.14605427,1.24695051,0.59081960,0.95743477,0.00000000,0.00000000
0.00795616,-2.16715884,-0.66965908,0.09311595,-1.09433830,0.00000000,0.00000000,0.31343296,2.15052962,1.23916781,0.57026726,0.95080996,0.00000000,0.00000000
-0.05839719,-2.16557980,-0.68462551,0.04300186,-1.10242450,0.00000000,0.00000000,0.28682148,2.14917946,1.23306286,0.54614931,0.94469488,0.00000000,0.00000000
-0.12447136,-2.16467261,-0.70047325,-0.00882309,-1.10822320,0.00000000,0.00000000,0.26167014,2.14183521,1.22830915,0.52000165,0.93708372,0.00000000,0.00000000
-0.18770169,-2.16472149,-0.71686715,-0.06066626,-1.11434996,0.00000000,0.00000000,0.23662488,2.12865210,1.22440493,0.49177477,0.93043512,0.00000000,0.00000000
-0.24625750,-2.16575933,-0.73335248,-0.11110007,-1.12225747,0.00000000,0.00000000,0.20952156,2.11125731,1.22049975,0.46104890,0.92774844,0.00000000,0.00000000
-0.29857048,-2.16746783,-0.74943382,-0.15876459,-1.13579524,0.00000000,0.00000000,0.17947613,2.09289217,1.21556568,0.42838538,0.92133534,0.00000000,0.00000000
-0.34319577,-2.16907501,-0.76463729,-0.20226201,-1.14500248,0.00000000,0.00000000,0.14801241,2.07599783,1.20914578,0.39525083,0.91468424,0.00000000,0.00000000
-0.37892276,-2.16983700,-0.77857423,-0.24020249,-1.15221608,0.00000000,0.00000000,0.11769155,2.06147671,1.20136273,0.36313188,0.90741974,0.00000000,0.00000000
-0.40491143,-2.16999149,-0.79098630,-0.27132291,-1.15967596,0.00000000,0.00000000,0.09088709,2.04956889,1.19253409,0.33326563,0.89984405,0.00000000,0.00000000
-0.42076463,-2.17000008,-0.80173719,-0.29467499,-1.16776586,0.00000000,0.00000000,0.06900995,2.04025936,1.18296778,0.30641872,0.89008760,0.00000000,0.00000000
-0.42636192,-2.17000008,-0.81077063,-0.30963615,-1.17470670,0.00000000,0.00000000,0.05286418,2.03331137,1.17295086,0.28307822,0.87715387,0.00000000,0.00000000
-0.42177141,-2.17000008,-0.81806606,-0.31594670,-1.18319166,0.00000000,0.00000000,0.04312195,2.02812624,1.16278780,0.26363856,0.85801321,0.00000000,0.00000000
-0.40734425,-2.17000008,-0.82360500,-0.31386477,-1.19213080,0.00000000,0.00000000,0.04035329,2.02379084,1.15278196,0.24839526,0.84373528,0.00000000,0.00000000
-0.38391164,-2.17000008,-0.82737499,-0.30429667,-1.19791901,0.00000000,0.00000000,0.04475810,2.01959825,1.14314365,0.23747891,0.82642382,0.00000000,0.00000000
-0.35263348,-2.17000008,-0.82941961,-0.28854874,-1.20593607,0.00000000,0.00000000,0.05606087,2.01566172,1.13390911,0.23089591,0.81055003,0.00000000,0.00000000
-0.31469381,-2.17000008,-0.82986748,-0.26799008,-1.21126842,0.00000000,0.00000000,0.07371897,2.01266861,1.12499845,0.22854884,0.78983998,0.00000000,0.00000000
-0.27126047,-2.17000008,-0.82894498,-0.24391627,-1.21103227,0.00000000,0.00000000,0.09685922,2.01138091,1.11627734,0.23010127,0.77128106,0.00000000,0.00000000
-0.22349161,-2.17000008,-0.82696575,-0.21746826,-1.20864964,0.00000000,0.00000000,0.12422356,2.01235700,1.10758626,0.23493256,0.75374800,0.00000000,0.00000000
-0.17252414,-2.17000008,-0.82429576,-0.18957591,-1.20719278,0.00000000,0.00000000,0.15419438,2.01602554,1.09873176,0.24222182,0.73512894,0.00000000,0.00000000
-0.11956143,-2.17000008,-0.82131273,-0.16101001,-1.20391834,0.00000000,0.00000000,0.18473776,2.02282000,1.08946586,0.25099999,0.71619302,0.00000000,0.00000000
-0.06668237,-2.17000008,-0.81842113,-0.13273832,-1.19807017,0.00000000,0.00000000,0.21372356,2.03316855,1.07951820,0.26033849,0.70108873,0.00000000,0.00000000
-0.01775501,-2.17000008,-0.81605911,-0.10634909,-1.19452727,0.00000000,0.00000000,0.23970221,2.04720879,1.06870770,0.26964805,0.69310004,0.00000000,0.00000000
0.02291189,-2.17000008,-0.81457162,-0.08365069,-1.19476235,0.00000000,0.00000000,0.26154709,2.06383896,1.05706823,0.27814779,0.68646789,0.00000000,0.00000000
0.05297164,-2.17000008,-0.81411290,-0.06575872,-1.19267905,0.00000000,0.00000000,0.27769479,2.08037663,1.04484129,0.28430805,0.68453759,0.00000000,0.00000000
0.07213655,-2.17000008,-0.81472206,-0.05293525,-1.18760741,0.00000000,0.00000000,0.28853580,2.09581351,1.03220737,0.28863457,0.68642485,0.00000000,0.00000000
0.08114701,-2.16996169,-0.81640309,-0.04503690,-1.17830145,0.00000000,0.00000000,0.29740375,2.11218405,1.01916778,0.29524195,0.69463497,0.00000000,0.00000000
0.08089871,-2.16932940,-0.81915402,-0.04202688,-1.17071331,0.00000000,0.00000000,0.30229157,2.12916112,1.00557041,0.30423439,0.70225191,0.00000000,0.00000000
0.07234146,-2.16672206,-0.82296634,-0.04402135,-1.16697884,0.00000000,0.00000000,0.30260655,2.14507389,0.99156564,0.31521231,0.71045518,0.00000000,0.00000000
0.05675325,-2.16172361,-0.82781661,-0.05099044,-1.16648293,0.00000000,0.00000000,0.29895377,2.15801263,0.97743005,0.32801306,0.71865225,0.00000000,0.00000000
0.03581666,-2.15516973,-0.83365113,-0.06265082,-1.16544187,0.00000000,0.00000000,0.29106620,2.16617608,0.96333492,0.34187546,0.73138154,0.00000000,0.00000000
0.01141817,-2.14830017,-0.84036916,-0.07857238,-1.16124892,0.00000000,0.00000000,0.27835661,2.16936922,0.94942516,0.35565025,0.74345493,0.00000000,0.00000000
-0.01473234,-2.14218426,-0.84782767,-0.09824888,-1.15366828,0.00000000,0.00000000,0.26249737,2.16996765,0.93641198,0.36844787,0.74989420,0.00000000,0.00000000
-0.04164620,-2.13719726,-0.85588211,-0.12113623,-1.15199161,0.00000000,0.00000000,0.24781325,2.17000008,0.92569387,0.37966427,0.75485456,0.00000000,0.00000000
-0.06918453,-2.13282466,-0.86442912,-0.14663063,-1.14860106,0.00000000,0.00000000,0.23742309,2.17000008,0.91830832,0.38854519,0.75382966,0.00000000,0.00000000
-0.09751492,-2.12807012,-0.87339836,-0.17401251,-1.14765501,0.00000000,0.00000000,0.23370194,2.17000008,0.91487646,0.39495647,0.75010586,0.00000000,0.00000000
-0.12696265,-2.12212944,-0.88272339,-0.20268595,-1.14788163,0.00000000,0.00000000,0.23676264,2.17000008,0.91540951,0.39828315,0.74745893,0.00000000,0.00000000
-0.15813309,-2.11496520,-0.89229494,-0.23249659,-1.15483916,0.00000000,0.00000000,0.23797262,2.16991544,0.91808933,0.39485687,0.75091505,0.00000000,0.00000000
-0.19097735,-2.10752583,-0.90183568,-0.26340303,-1.15943480,0.00000000,0.00000000,0.23795484,2.16847420,0.92268884,0.38518640,0.75726706,0.00000000,0.00000000
-0.22440384,-2.10115194,-0.91088527,-0.29504395,-1.16352367,0.00000000,0.00000000,0.23619162,2.16199660,0.92876130,0.36932385,0.76506174,0.00000000,0.00000000
-0.25688508,-2.09690070,-0.91891420,-0.32674474,-1.16652036,0.00000000,0.00000000,0.22803590,2.14884639,0.93475819,0.34677511,0.77289873,0.00000000,0.00000000
-0.28638324,-2.09519672,-0.92537153,-0.35742891,-1.16772807,0.00000000,0.00000000,0.20865776,2.13257504,0.93918705,0.31765249,0.78197885,0.00000000,0.00000000
-0.31050771,-2.09598064,-0.92970765,-0.38583112,-1.16899574,0.00000000,0.00000000,0.17683744,2.11656547,0.94158053,0.28303900,0.79448390,0.00000000,0.00000000
-0.32778263,-2.09924674,-0.93147606,-0.41124031,-1.16938162,0.00000000,0.00000000,0.13658023,2.10221314,0.94247502,0.24557833,0.80728889,0.00000000,0.00000000
-0.33877718,-2.10541701,-0.93045771,-0.43405139,-1.16931093,0.00000000,0.00000000,0.09508555,2.08992195,0.94281024,0.20906629,0.82239300,0.00000000,0.00000000
-0.34566203,-2.11467290,-0.92677569,-0.45531216,-1.16891384,0.00000000,0.00000000,0.05891475,2.08015227,0.94331819,0.17708859,0.83939707,0.00000000,0.00000000
-0.35143161,-2.12623429,-0.92097372,-0.47611108,-1.16688275,0.00000000,0.00000000,0.03217526,2.07299662,0.94443357,0.15186837,0.85877353,0.00000000,0.00000000
-0.35698786,-2.13784575,-0.91365027,-0.49614576,-1.16499889,0.00000000,0.00000000,0.01576654,2.06754136,0.94638926,0.13362709,0.87909979,0.00000000,0.00000000
-0.35917756,-2.14705372,-0.90475667,-0.51445675,-1.16585267,0.00000000,0.00000000,0.00717304,2.06272697,0.94921178,0.12085985,0.90303999,0.00000000,0.00000000
-0.35849485,-2.15590334,-0.89382493,-0.53545588,-1.16454077,0.00000000,0.00000000,0.00280632,2.05784941,0.95284849,0.11166414,0.92746234,0.00000000,0.00000000
-0.35639670,-2.16397667,-0.88102853,-0.56137568,-1.16528082,0.00000000,0.00000000,0.00036909,2.05267262,0.95727843,0.10490695,0.94719827,0.00000000,0.00000000
-0.35308489,-2.16871643,-0.86690795,-0.59149486,-1.16537559,0.00000000,0.00000000,-0.00108488,2.04724240,0.96251714,0.10020740,0.96680564,0.00000000,0.00000000
-0.34761864,-2.16992569,-0.85268855,-0.62215441,-1.16699505,0.00000000,0.00000000,-0.00180689,2.04171348,0.96859407,0.09758694,0.98408365,0.00000000,0.00000000
-0.33815730,-2.17000008,-0.84020072,-0.64652288,-1.17038310,0.00000000,0.00000000,-0.00172662,2.03635073,0.97553295,0.09728412,0.99788797,0.00000000,0.00000000
-0.32616767,-2.17000008,-0.83089691,-0.66087353,-1.16914260,0.00000000,0.00000000,-0.00056981,2.03151011,0.98334569,0.09966056,1.01776552,0.00000000,0.00000000
-0.31182253,-2.17000008,-0.82536650,-0.66355747,-1.17090249,0.00000000,0.00000000,0.00203115,2.02748775,0.99203229,0.10508671,1.03825343,0.00000000,0.00000000
-0.29389071,-2.17000008,-0.82373852,-0.65329140,-1.17333901,0.00000000,0.00000000,0.00639408,2.02432656,1.00158501,0.11380707,1.05392444,0.00000000,0.00000000
-0.27080917,-2.17000008,-0.82559782,-0.62951452,-1.17140663,0.00000000,0.00000000,0.01286803,2.02189159,1.01198721,0.12597446,1.06979620,0.00000000,0.00000000
-0.24488182,-2.16980934,-0.83087951,-0.59483957,-1.16994941,0.00000000,0.00000000,0.02243638,2.02015805,1.02322006,0.14197980,1.08275795,0.00000000,0.00000000
-0.22311074,-2.16677737,-0.84021467,-0.55561912,-1.16746068,0.00000000,0.00000000,0.03695039,2.01934648,1.03526521,0.16259183,1.09727538,0.00000000,0.00000000
-0.20425008,-2.15556836,-0.85140049,-0.51588273,-1.16880727,0.00000000,0.00000000,0.05779695,2.01984310,1.04804850,0.18833242,1.10944271,0.00000000,0.00000000
-0.18355420,-2.13691378,-0.86228144,-0.47550851,-1.16340756,0.00000000,0.00000000,0.08516552,2.02219415,1.06138730,0.21912517,1.12330639,0.00000000,0.00000000
-0.15715641,-2.11355758,-0.87168920,-0.43285519,-1.15828538,0.00000000,0.00000000,0.11807407,2.02714968,1.07494962,0.25428629,1.13561165,0.00000000,0.00000000
-0.12333059,-2.08972096,-0.87878692,-0.38799903,-1.15078545,0.00000000,0.00000000,0.15448476,2.03542399,1.08825660,0.29249009,1.14807868,0.00000000,0.00000000
-0.08257466,-2.06994557,-0.88323361,-0.34298360,-1.14263928,0.00000000,0.00000000,0.19123495,2.04707479,1.10075152,0.33159381,1.15654993,0.00000000,0.00000000
-0.03839003,-2.05648947,-0.88557059,-0.30063522,-1.12996840,0.00000000,0.00000000,0.22473082,2.06105185,1.11197507,0.36890396,1.16779959,0.00000000,0.00000000
0.00202438,-2.04978299,-0.88698971,-0.26468977,-1.11754179,0.00000000,0.00000000,0.25249285,2.07545424,1.12174940,0.40203452,1.18131936,0.00000000,0.00000000
0.03385104,-2.04862785,-0.88843119,-0.23705299,-1.10656202,0.00000000,0.00000000,0.27284306,2.08837938,1.13005340,0.42909524,1.19314444,0.00000000,0.00000000
0.05576207,-2.05113459,-0.89038539,-0.21766789,-1.09807980,0.00000000,0.00000000,0.28469682,2.09878993,1.13683367,0.44888210,1.20444179,0.00000000,0.00000000
0.06728916,-2.05533552,-0.89317065,-0.20598751,-1.08892345,0.00000000,0.00000000,0.28780589,2.10663581,1.14198029,0.46099567,1.21634567,0.00000000,0.00000000
0.06804364,-2.05954933,-0.89701450,-0.20149511,-1.07860804,0.00000000,0.00000000,0.28252649,2.11238146,1.14539063,0.46560207,1.23200381,0.00000000,0.00000000
0.05809547,-2.06277823,-0.90201205,-0.20368195,-1.06672919,0.00000000,0.00000000,0.26969749,2.11663532,1.14703369,0.46328503,1.24669695,0.00000000,0.00000000
0.03835129,-2.06507993,-0.90807432,-0.21199952,-1.05578911,0.00000000,0.00000000,0.25044671,2.11981511,1.14701104,0.45486295,1.25524640,0.00000000,0.00000000
0.01055100,-2.06725001,-0.91495043,-0.22572276,-1.03812075,0.00000000,0.00000000,0.22557078,2.12191486,1.14553988,0.44102126,1.26408005,0.00000000,0.00000000
-0.02320193,-2.07012105,-0.92231607,-0.24389102,-1.01516330,0.00000000,0.00000000,0.19542870,2.12278676,1.14286911,0.42228994,1.27131319,0.00000000,0.00000000
-0.06092294,-2.07416439,-0.92984533,-0.26538879,-0.99784881,0.00000000,0.00000000,0.16048263,2.12256265,1.13922095,0.39938614,1.27577841,0.00000000,0.00000000
-0.10082701,-2.07950044,-0.93722528,-0.28900582,-0.98103887,0.00000000,0.00000000,0.12181740,2.12177896,1.13479674,0.37349442,1.27774775,0.00000000,0.00000000
-0.14110143,-2.08605504,-0.94413412,-0.31343016,-0.96313447,0.00000000,0.00000000,0.08127429,2.12116647,1.12982285,0.34625590,1.28050804,0.00000000,0.00000000
-0.17988756,-2.09370542,-0.95024073,-0.33735231,-0.94245076,0.00000000,0.00000000,0.04126415,2.12117147,1.12461901,0.31947330,1.28198218,0.00000000,0.00000000
-0.21563636,-2.10237503,-0.95524991,-0.35972172,-0.91892266,0.00000000,0.00000000,0.00434808,2.12169981,1.11958933,0.29476261,1.28054500,0.00000000,0.00000000
-0.24769312,-2.11190987,-0.95901048,-0.37996852,-0.90012467,0.00000000,0.00000000,-0.02707771,2.12236547,1.11513281,0.27344832,1.28038764,0.00000000,0.00000000
-0.27680740,-2.12165785,-0.96167517,-0.39803982,-0.88222039,0.00000000,0.00000000,-0.05126647,2.12295961,1.11153030,0.25647342,1.27877092,0.00000000,0.00000000
-0.30397400,-2.12941599,-0.96377063,-0.41360265,-0.86409348,0.00000000,0.00000000,-0.06801983,2.12359095,1.10887647,0.24400966,1.27682257,0.00000000,0.00000000
-0.32707804,-2.13236427,-0.96554345,-0.42556050,-0.84684652,0.00000000,0.00000000,-0.07888404,2.12426233,1.10714614,0.23526901,1.27421308,0.00000000,0.00000000
-0.34424070,-2.13309765,-0.96617961,-0.43611667,-0.82833320,0.00000000,0.00000000,-0.08555068,2.12456679,1.10634851,0.22927287,1.27650440,0.00000000,0.00000000
-0.35758182,-2.13516116,-0.96522897,-0.44912761,-0.81162417,0.00000000,0.00000000,-0.08895298,2.12422657,1.10651517,0.22548041,1.27885139,0.00000000,0.00000000
-0.36863759,-2.13885808,-0.96281356,-0.46598357,-0.79493105,0.00000000,0.00000000,-0.08955083,2.12326264,1.10765934,0.22368212,1.27988052,0.00000000,0.00000000
-0.37803999,-2.14361310,-0.95909381,-0.48704341,-0.77557445,0.00000000,0.00000000,-0.08774275,2.12179804,1.10977566,0.22371684,1.28392816,0.00000000,0.00000000
-0.38643962,-2.14907241,-0.95415461,-0.51280820,-0.76190233,0.00000000,0.00000000,-0.08410473,2.11996889,1.11283624,0.22532073,1.28432477,0.00000000,0.00000000
-0.39420041,-2.15486479,-0.94798452,-0.54371989,-0.75088966,0.00000000,0.00000000,-0.07951693,2.11798739,1.11677599,0.22809319,1.28412163,0.00000000,0.00000000
-0.40108243,-2.16052318,-0.94042647,-0.57993102,-0.74116266,0.00000000,0.00000000,-0.07504901,2.11622000,1.12149191,0.23159501,1.28790092,0.00000000,0.00000000
-0.40607652,-2.16550732,-0.93113315,-0.62115943,-0.73326200,0.00000000,0.00000000,-0.07156553,2.11517262,1.12687004,0.23556150,1.28971422,0.00000000,0.00000000
-0.40763232,-2.16890621,-0.91964632,-0.66670090,-0.72802317,0.00000000,0.00000000,-0.06929785,2.11533499,1.13283265,0.24010701,1.29305112,0.00000000,0.00000000
-0.40524790,-2.16991949,-0.90683198,-0.71346503,-0.71987480,0.00000000,0.00000000,-0.06777035,2.11687803,1.13938665,0.24572325,1.29281163,0.00000000,0.00000000
-0.39956862,-2.16999912,-0.89569336,-0.75367665,-0.70898581,0.00000000,0.00000000,-0.06611095,2.11929727,1.14665580,0.25302380,1.28900945,0.00000000,0.00000000
-0.38926536,-2.17000008,-0.88722378,-0.78280270,-0.70432925,0.00000000,0.00000000,-0.06338853,2.12128568,1.15487862,0.26244894,1.28697801,0.00000000,0.00000000
-0.37524801,-2.17000008,-0.88243610,-0.79989910,-0.69651210,0.00000000,0.00000000,-0.05888224,2.12089443,1.16436851,0.27405664,1.28860450,0.00000000,0.00000000
-0.35884309,-2.17000008,-0.88250083,-0.80463266,-0.68862152,0.00000000,0.00000000,-0.05217220,2.11595297,1.17545092,0.28754151,1.29202664,0.00000000,0.00000000
-0.34088710,-2.17000008,-0.88844824,-0.79682529,-0.67848140,0.00000000,0.00000000,-0.04321806,2.10453343,1.18839395,0.30232507,1.29542696,0.00000000,0.00000000
-0.32213145,-2.16980743,-0.90119040,-0.77660936,-0.67418581,0.00000000,0.00000000,-0.03237340,2.08550477,1.20331490,0.31770384,1.29464400,0.00000000,0.00000000
-0.30328494,-2.16662645,-0.92142075,-0.74446017,-0.67534381,0.00000000,0.00000000,-0.02022743,2.05915642,1.22006619,0.33310983,1.29420793,0.00000000,0.00000000
-0.28644198,-2.15344357,-0.94894075,-0.70418447,-0.67427069,0.00000000,0.00000000,-0.00706783,2.02749467,1.23819065,0.34854433,1.29321730,0.00000000,0.00000000
-0.27509549,-2.12781596,-0.98143309,-0.66528678,-0.67203337,0.00000000,0.00000000,0.00782636,1.99394691,1.25699079,0.36501837,1.29104996,0.00000000,0.00000000
-0.26714036,-2.09330368,-1.01587844,-0.63187963,-0.67147374,0.00000000,0.00000000,0.02557410,1.96246469,1.27562666,0.38410959,1.28624237,0.00000000,0.00000000
-0.25870231,-2.05690932,-1.04917550,-0.60468382,-0.67284465,0.00000000,0.00000000,0.04649020,1.93678677,1.29314983,0.40710822,1.28264260,0.00000000,0.00000000
-0.24243028,-2.02699065,-1.07746136,-0.58129400,-0.67419392,0.00000000,0.00000000,0.06965242,1.92002869,1.30853963,0.43452790,1.27610803,0.00000000,0.00000000
-0.21273543,-2.00658774,-1.09914052,-0.55746150,-0.67565513,0.00000000,0.00000000,0.09286408,1.91418815,1.32081544,0.46578935,1.27997327,0.00000000,0.00000000
-0.17233352,-1.99556005,-1.11512351,-0.53324008,-0.68046850,0.00000000,0.00000000,0.11367510,1.91998601,1.32917321,0.49965608,1.28008461,0.00000000,0.00000000
