l_joint1,l_joint2,l_joint3,l_joint4,l_joint5,l_joint6,l_joint7,r_joint1,r_joint2,r_joint3,r_joint4,r_joint5,r_joint6,r_joint7
-0.14169542,-2.06157970,-1.34483802,-1.26106572,0.14184752,0.00000000,0.00000000,-2.74639726,-0.34148633,0.71283770,-0.92821699,0.57384855,0.00000000,0.00000000
-0.13013320,-2.05575752,-1.35759377,-1.28776205,0.15253647,0.00000000,0.00000000,-2.80995083,-0.33788258,0.73520190,-0.96340519,0.57264882,0.00000000,0.00000000
-0.10902042,-2.04968691,-1.35980737,-1.30472708,0.16492097,0.00000000,0.00000000,-2.85159588,-0.33222744,0.76529437,-1.00075555,0.56908226,0.00000000,0.00000000
-0.07653295,-2.04312515,-1.35144317,-1.31119347,0.17829148,0.00000000,0.00000000,-2.87261415,-0.33062583,0.80226922,-1.04407728,0.56295788,0.00000000,0.00000000
-0.03084831,-2.03566456,-1.33380628,-1.30575228,0.18902004,0.00000000,0.00000000,-2.87587118,-0.33583876,0.84517157,-1.09382772,0.55253816,0.00000000,0.00000000
0.02600309,-2.02596712,-1.31197667,-1.28813374,0.20165701,0.00000000,0.00000000,-2.86537099,-0.34642890,0.89321572,-1.14721823,0.54512149,0.00000000,0.00000000
0.08280894,-2.01267791,-1.29510355,-1.26432753,0.21781081,0.00000000,0.00000000,-2.84746909,-0.35850486,0.94441873,-1.19887471,0.54024994,0.00000000,0.00000000
0.12628751,-1.99843681,-1.28846383,-1.24564314,0.23601919,0.00000000,0.00000000,-2.82977271,-0.36984974,0.99432927,-1.24396718,0.53188825,0.00000000,0.00000000
0.15129328,-1.98747754,-1.29170680,-1.23865199,0.25582698,0.00000000,0.00000000,-2.81848025,-0.37912184,1.03837562,-1.27950811,0.52059609,0.00000000,0.00000000
0.15687548,-1.98271072,-1.30316448,-1.24570489,0.26882300,0.00000000,0.00000000,-2.81684566,-0.38512233,1.07368600,-1.30434275,0.50418162,0.00000000,0.00000000
0.14310361,-1.98480630,-1.32197273,-1.26693892,0.27992740,0.00000000,0.00000000,-2.82590747,-0.38733917,1.09891450,-1.31847894,0.49254996,0.00000000,0.00000000
0.11187159,-1.99280560,-1.34746635,-1.29969704,0.29818368,0.00000000,0.00000000,-2.84554362,-0.38572267,1.11372137,-1.32229626,0.47677261,0.00000000,0.00000000
0.06905775,-2.00470734,-1.37807286,-1.33723307,0.31443873,0.00000000,0.00000000,-2.87537813,-0.38022479,1.11854291,-1.31600308,0.45113161,0.00000000,0.00000000
0.02266433,-2.01849866,-1.41071057,-1.37242687,0.33339593,0.00000000,0.00000000,-2.91434908,-0.37087104,1.11485970,-1.29999518,0.42841163,0.00000000,0.00000000
-0.01981036,-2.03219652,-1.44164681,-1.40003312,0.35514766,0.00000000,0.00000000,-2.95598888,-0.35828149,1.10728967,-1.27835500,0.40470907,0.00000000,0.00000000
-0.05259668,-2.04451132,-1.46718013,-1.41690087,0.37527156,0.00000000,0.00000000,-2.98682833,-0.34524870,1.10300505,-1.26188970,0.38101715,0.00000000,0.00000000
-0.07239178,-2.05545068,-1.48420954,-1.42196071,0.39024398,0.00000000,0.00000000,-3.00100064,-0.33703110,1.10410500,-1.25845194,0.35716736,0.00000000,0.00000000
-0.07743167,-2.06626463,-1.49027622,-1.41538072,0.40680438,0.00000000,0.00000000,-2.99896288,-0.33828041,1.10937047,-1.27030802,0.33486411,0.00000000,0.00000000
-0.06577264,-2.07884407,-1.48397517,-1.39717638,0.42443669,0.00000000,0.00000000,-2.98186255,-0.35064900,1.11784863,-1.29743624,0.31237939,0.00000000,0.00000000
-0.03966674,-2.09192395,-1.46999896,-1.36994100,0.43813115,0.00000000,0.00000000,-2.95232606,-0.37012607,1.13083553,-1.33576918,0.29027387,0.00000000,0.00000000
-0.01282930,-2.09809375,-1.46322787,-1.34339643,0.44662422,0.00000000,0.00000000,-2.91912961,-0.38575032,1.15128934,-1.37281549,0.27147037,0.00000000,0.00000000
0.00140753,-2.09839153,-1.46861863,-1.32773781,0.45105368,0.00000000,0.00000000,-2.89438534,-0.39390105,1.17406511,-1.39877188,0.25541314,0.00000000,0.00000000
-0.00125070,-2.09652281,-1.48454189,-1.32641113,0.44937092,0.00000000,0.00000000,-2.88385606,-0.39574796,1.19290662,-1.41104960,0.23901612,0.00000000,0.00000000
-0.02190787,-2.09443712,-1.50822103,-1.34055161,0.44644165,0.00000000,0.00000000,-2.88790536,-0.39200246,1.20503080,-1.41006589,0.22039123,0.00000000,0.00000000
-0.05616006,-2.09357524,-1.53510523,-1.36613798,0.43864447,0.00000000,0.00000000,-2.90473008,-0.38363931,1.20954418,-1.39725840,0.19759169,0.00000000,0.00000000
-0.08862074,-2.09550905,-1.55857670,-1.38899612,0.43223098,0.00000000,0.00000000,-2.93106508,-0.37240672,1.20704246,-1.37496912,0.17273045,0.00000000,0.00000000
-0.11094402,-2.10088921,-1.57358265,-1.40265906,0.42785630,0.00000000,0.00000000,-2.95930004,-0.36094993,1.20079041,-1.34938765,0.15034068,0.00000000,0.00000000
-0.12134749,-2.10925961,-1.57799077,-1.40623760,0.41798648,0.00000000,0.00000000,-2.97691393,-0.35291931,1.19598162,-1.33229101,0.13612801,0.00000000,0.00000000
-0.12020136,-2.12004352,-1.57162225,-1.39981937,0.40544724,0.00000000,0.00000000,-2.97913527,-0.35171804,1.19424999,-1.32978356,0.12006351,0.00000000,0.00000000
-0.10770982,-2.13303232,-1.55565023,-1.38319695,0.39054859,0.00000000,0.00000000,-2.96587300,-0.35855803,1.19570291,-1.34237778,0.10563982,0.00000000,0.00000000
-0.08540583,-2.14596105,-1.53539979,-1.35709882,0.37551352,0.00000000,0.00000000,-2.94081402,-0.37011260,1.20138872,-1.36493742,0.09133211,0.00000000,0.00000000
-0.06216957,-2.15357137,-1.52103019,-1.32912135,0.35681850,0.00000000,0.00000000,-2.91675353,-0.37873602,1.21122563,-1.38309133,0.08141491,0.00000000,0.00000000
-0.05204346,-2.15595698,-1.51624393,-1.31356227,0.33278343,0.00000000,0.00000000,-2.90476704,-0.38215837,1.22042716,-1.38848603,0.07914957,0.00000000,0.00000000
-0.05943233,-2.15565658,-1.51951718,-1.31541300,0.31328151,0.00000000,0.00000000,-2.90718937,-0.38127437,1.22556925,-1.38041031,0.08570974,0.00000000,0.00000000
-0.08188019,-2.15346432,-1.52890837,-1.33145714,0.29547304,0.00000000,0.00000000,-2.92287803,-0.37703586,1.22589624,-1.36006844,0.08848745,0.00000000,0.00000000
-0.10737889,-2.14942718,-1.54122126,-1.34793258,0.28379875,0.00000000,0.00000000,-2.94452739,-0.37194008,1.22306621,-1.33470321,0.08514609,0.00000000,0.00000000
-0.12348750,-2.14577031,-1.55030882,-1.35438693,0.27135018,0.00000000,0.00000000,-2.95602322,-0.37042055,1.22111893,-1.32071435,0.08745442,0.00000000,0.00000000
-0.12612543,-2.14370179,-1.55286753,-1.34807289,0.26021475,0.00000000,0.00000000,-2.95151544,-0.37467310,1.22189653,-1.32317472,0.09515368,0.00000000,0.00000000
-0.11563928,-2.14360619,-1.54894018,-1.32914615,0.24962661,0.00000000,0.00000000,-2.93323946,-0.38441262,1.22540390,-1.33787489,0.10833806,0.00000000,0.00000000
-0.09628962,-2.14382887,-1.54282868,-1.30016768,0.23696138,0.00000000,0.00000000,-2.91123366,-0.39632294,1.23025990,-1.35326314,0.11896320,0.00000000,0.00000000
-0.08006630,-2.14112043,-1.54129362,-1.27161682,0.21620588,0.00000000,0.00000000,-2.89813709,-0.40655822,1.23393834,-1.35835445,0.12987831,0.00000000,0.00000000
-0.07790352,-2.13776922,-1.54398048,-1.25812924,0.19626850,0.00000000,0.00000000,-2.89824963,-0.41412711,1.23487556,-1.34994221,0.14629339,0.00000000,0.00000000
-0.09232206,-2.13660192,-1.54812777,-1.26476479,0.17384106,0.00000000,0.00000000,-2.91106820,-0.41915923,1.23319530,-1.32831907,0.16156881,0.00000000,0.00000000
-0.11833322,-2.13821507,-1.55196571,-1.28857768,0.14588124,0.00000000,0.00000000,-2.93429351,-0.42132825,1.23075223,-1.29495096,0.18175416,0.00000000,0.00000000
-0.14055742,-2.13988900,-1.55615425,-1.31462467,0.12273103,0.00000000,0.00000000,-2.96007848,-0.42199823,1.23006630,-1.25827277,0.20691739,0.00000000,0.00000000
-0.15171604,-2.14257574,-1.55769515,-1.33125305,0.09671368,0.00000000,0.00000000,-2.97598219,-0.42620289,1.23154438,-1.23551691,0.23855552,0.00000000,0.00000000
-0.14931393,-2.14619684,-1.55549204,-1.33434510,0.07050072,0.00000000,0.00000000,-2.97689509,-0.43576354,1.23523355,-1.23234141,0.27317464,0.00000000,0.00000000
-0.13291219,-2.15032077,-1.55003631,-1.32335293,0.03826426,0.00000000,0.00000000,-2.96134615,-0.45021746,1.24151862,-1.24897432,0.30743948,0.00000000,0.00000000
-0.10529315,-2.15348172,-1.54419911,-1.30003786,0.01061172,0.00000000,0.00000000,-2.93365788,-0.46741340,1.24998677,-1.28069377,0.34104526,0.00000000,0.00000000
-0.07670146,-2.15290642,-1.54300833,-1.27385640,-0.01328510,0.00000000,0.00000000,-2.91017365,-0.48180139,1.25892305,-1.30980575,0.37106794,0.00000000,0.00000000
-0.06050871,-2.15098047,-1.54584670,-1.26153338,-0.03069091,0.00000000,0.00000000,-2.89802647,-0.49141622,1.26649714,-1.32729483,0.40073419,0.00000000,0.00000000
-0.06057133,-2.15072608,-1.55024779,-1.26871252,-0.04315888,0.00000000,0.00000000,-2.89809513,-0.49717388,1.27092886,-1.33156586,0.43357044,0.00000000,0.00000000
-0.07662451,-2.15192437,-1.55613601,-1.29355383,-0.05892233,0.00000000,0.00000000,-2.90949392,-0.49942049,1.27202272,-1.32285154,0.47052586,0.00000000,0.00000000
-0.10309499,-2.15203786,-1.56492186,-1.32633233,-0.07241094,0.00000000,0.00000000,-2.93061137,-0.49820909,1.27066183,-1.30194426,0.50983924,0.00000000,0.00000000
-0.12592818,-2.15152788,-1.57449389,-1.35278964,-0.08535944,0.00000000,0.00000000,-2.95904064,-0.49367777,1.26862419,-1.27033997,0.54754388,0.00000000,0.00000000
-0.13820148,-2.15067244,-1.58347404,-1.36693871,-0.09953349,0.00000000,0.00000000,-2.98809361,-0.48710653,1.26823616,-1.23557377,0.57912445,0.00000000,0.00000000
-0.13850078,-2.14946318,-1.59140468,-1.36777389,-0.11226710,0.00000000,0.00000000,-3.00530291,-0.48236474,1.27091289,-1.21433794,0.61016876,0.00000000,0.00000000
-0.12694208,-2.14836383,-1.59809721,-1.35541129,-0.12394404,0.00000000,0.00000000,-3.00794721,-0.48122638,1.27704930,-1.21247280,0.63471377,0.00000000,0.00000000
-0.10420065,-2.14752221,-1.60445285,-1.33059907,-0.13421063,0.00000000,0.00000000,-3.00009584,-0.48438415,1.28621578,-1.23006558,0.65479779,0.00000000,0.00000000
-0.07462882,-2.14514017,-1.61343944,-1.29785514,-0.14262608,0.00000000,0.00000000,-2.98156142,-0.49210227,1.29733050,-1.26667464,0.67143643,0.00000000,0.00000000
-0.04890715,-2.13959265,-1.62695611,-1.26952052,-0.14783688,0.00000000,0.00000000,-2.95490193,-0.50354540,1.30930269,-1.31704950,0.67995727,0.00000000,0.00000000
-0.03415587,-2.13624358,-1.63898027,-1.25795484,-0.15511131,0.00000000,0.00000000,-2.92601824,-0.51606858,1.32194674,-1.36731100,0.69339126,0.00000000,0.00000000
-0.02902688,-2.13734889,-1.64681292,-1.26387513,-0.16568370,0.00000000,0.00000000,-2.90066648,-0.52778548,1.33435571,-1.40884387,0.70197350,0.00000000,0.00000000
-0.02452746,-2.14190841,-1.65137887,-1.27785099,-0.18187742,0.00000000,0.00000000,-2.88156343,-0.53786510,1.34535480,-1.43868423,0.71003711,0.00000000,0.00000000
-0.01859508,-2.14750814,-1.65441573,-1.29488933,-0.19885738,0.00000000,0.00000000,-2.86910939,-0.54562664,1.35411847,-1.45586812,0.72675127,0.00000000,0.00000000
-0.02083615,-2.15170240,-1.65682912,-1.32030654,-0.20964007,0.00000000,0.00000000,-2.86342072,-0.55027211,1.36012650,-1.45998085,0.74008960,0.00000000,0.00000000
-0.03075613,-2.15640593,-1.65592885,-1.35560465,-0.22123253,0.00000000,0.00000000,-2.86498976,-0.55111396,1.36308503,-1.45071006,0.75254858,0.00000000,0.00000000
-0.04031351,-2.16204405,-1.65140128,-1.39728916,-0.23271883,0.00000000,0.00000000,-2.87450480,-0.54800707,1.36272573,-1.42791200,0.76295912,0.00000000,0.00000000
-0.04963219,-2.16689587,-1.64473343,-1.44222975,-0.24918783,0.00000000,0.00000000,-2.89262009,-0.54162377,1.35859263,-1.39171565,0.77687502,0.00000000,0.00000000
-0.06375078,-2.16939068,-1.63747907,-1.48848295,-0.26169392,0.00000000,0.00000000,-2.92031908,-0.53298396,1.35038972,-1.34235096,0.79592985,0.00000000,0.00000000
-0.08057362,-2.16996622,-1.63077927,-1.53236556,-0.27739429,0.00000000,0.00000000,-2.95591140,-0.52245373,1.33967984,-1.28186226,0.81530660,0.00000000,0.00000000
-0.09651538,-2.17000008,-1.62487745,-1.57039297,-0.28883818,0.00000000,0.00000000,-2.98840857,-0.51017118,1.33071411,-1.21983600,0.83423722,0.00000000,0.00000000
-0.10936251,-2.16996026,-1.61939931,-1.60026813,-0.29825136,0.00000000,0.00000000,-3.00570369,-0.49864349,1.32563174,-1.17095017,0.85190701,0.00000000,0.00000000
-0.11716188,-2.16930485,-1.61396420,-1.62026179,-0.31116703,0.00000000,0.00000000,-3.00975800,-0.49042290,1.32353163,-1.14099038,0.86454231,0.00000000,0.00000000
-0.11810517,-2.16659784,-1.60806739,-1.62904322,-0.31875202,0.00000000,0.00000000,-3.00999999,-0.48707932,1.32287633,-1.13061488,0.87248880,0.00000000,0.00000000
-0.11078341,-2.16125560,-1.60123324,-1.62570918,-0.32669458,0.00000000,0.00000000,-3.00982428,-0.48902860,1.32301974,-1.13991928,0.87915534,0.00000000,0.00000000
-0.09424466,-2.15351820,-1.59368849,-1.60970604,-0.32999739,0.00000000,0.00000000,-3.00684476,-0.49625304,1.32373607,-1.16889966,0.88775319,0.00000000,0.00000000
-0.06807709,-2.14361072,-1.58669436,-1.58091652,-0.33295298,0.00000000,0.00000000,-2.99375796,-0.50832051,1.32524908,-1.21738422,0.90433383,0.00000000,0.00000000
-0.03402767,-2.13143253,-1.58250821,-1.54087281,-0.34217188,0.00000000,0.00000000,-2.96871281,-0.52262527,1.32912898,-1.27988911,0.92369246,0.00000000,0.00000000
0.00191069,-2.11716175,-1.58309793,-1.49475849,-0.35295781,0.00000000,0.00000000,-2.94100356,-0.53524786,1.33609819,-1.34053969,0.94266403,0.00000000,0.00000000
0.03176732,-2.10232449,-1.58794284,-1.45072496,-0.36291537,0.00000000,0.00000000,-2.91687536,-0.54609513,1.34386563,-1.39130545,0.95808989,0.00000000,0.00000000
0.05072701,-2.08938336,-1.59447622,-1.41639984,-0.37054980,0.00000000,0.00000000,-2.89771247,-0.55541968,1.35061312,-1.43031430,0.96727735,0.00000000,0.00000000
0.05885027,-2.08083630,-1.59956813,-1.39678395,-0.37721422,0.00000000,0.00000000,-2.88397670,-0.56221598,1.35580122,-1.45660913,0.97327000,0.00000000,0.00000000
0.05769397,-2.07868481,-1.60047519,-1.39421690,-0.38437426,0.00000000,0.00000000,-2.87629819,-0.56532282,1.35914111,-1.46959436,0.98005933,0.00000000,0.00000000
0.04721515,-2.08333325,-1.59624016,-1.40964782,-0.39337629,0.00000000,0.00000000,-2.87543583,-0.56416887,1.36021554,-1.46902037,0.99368608,0.00000000,0.00000000
0.02770911,-2.09301281,-1.58838558,-1.43991590,-0.39811212,0.00000000,0.00000000,-2.88243508,-0.55870515,1.35869730,-1.45475268,1.00661123,0.00000000,0.00000000
0.00238559,-2.10348153,-1.58143139,-1.47425616,-0.40250883,0.00000000,0.00000000,-2.89884543,-0.54898632,1.35486865,-1.42658556,1.02939534,0.00000000,0.00000000
-0.02491712,-2.11272407,-1.57694840,-1.50586283,-0.40898457,0.00000000,0.00000000,-2.92344761,-0.53496033,1.35071599,-1.38622820,1.05635834,0.00000000,0.00000000
-0.05139871,-2.12022543,-1.57423472,-1.53175008,-0.41310009,0.00000000,0.00000000,-2.94760442,-0.51763254,1.34956503,-1.34136951,1.09281003,0.00000000,0.00000000
-0.07522594,-2.12589574,-1.57191706,-1.55032563,-0.42168030,0.00000000,0.00000000,-2.96217585,-0.49961025,1.35288799,-1.30275702,1.13040686,0.00000000,0.00000000
-0.09511683,-2.12939715,-1.56939125,-1.56064188,-0.42161593,0.00000000,0.00000000,-2.96729732,-0.48386836,1.35882568,-1.27519047,1.15969026,0.00000000,0.00000000
-0.10979152,-2.13025022,-1.56658423,-1.56183064,-0.42129678,0.00000000,0.00000000,-2.96879387,-0.47507036,1.36219180,-1.25886691,1.19042087,0.00000000,0.00000000
-0.11766106,-2.12830830,-1.56309760,-1.55289161,-0.41555467,0.00000000,0.00000000,-2.96809769,-0.47403765,1.36221397,-1.25527990,1.22323668,0.00000000,0.00000000
-0.11695573,-2.12379956,-1.55840397,-1.53276241,-0.41042626,0.00000000,0.00000000,-2.96306014,-0.48043677,1.35991347,-1.26723850,1.25129640,0.00000000,0.00000000
-0.10626121,-2.11729860,-1.55245864,-1.50061107,-0.41079155,0.00000000,0.00000000,-2.95143771,-0.49480322,1.35538077,-1.29674697,1.27604008,0.00000000,0.00000000
-0.08529099,-2.10928845,-1.54659128,-1.45636356,-0.41439691,0.00000000,0.00000000,-2.93318248,-0.51579851,1.34978914,-1.34051454,1.29778075,0.00000000,0.00000000
-0.05760560,-2.09895825,-1.54440117,-1.40336347,-0.41658252,0.00000000,0.00000000,-2.91184855,-0.53743690,1.34773397,-1.38575268,1.32047045,0.00000000,0.00000000
-0.03187131,-2.08554649,-1.54914343,-1.35241878,-0.41643199,0.00000000,0.00000000,-2.89353180,-0.55652595,1.34989834,-1.42336130,1.33912122,0.00000000,0.00000000
-0.01422287,-2.07444644,-1.55573094,-1.31697500,-0.41450515,0.00000000,0.00000000,-2.88159132,-0.57325971,1.35346663,-1.45000422,1.35286558,0.00000000,0.00000000
-0.00548956,-2.06883597,-1.56092918,-1.30056167,-0.40995935,0.00000000,0.00000000,-2.87672877,-0.58728659,1.35630035,-1.46455860,1.36143887,0.00000000,0.00000000
-0.00529444,-2.06923008,-1.56411815,-1.30293941,-0.40657601,0.00000000,0.00000000,-2.87884951,-0.59742486,1.35748434,-1.46660388,1.36595750,0.00000000,0.00000000
-0.01349381,-2.07514262,-1.56531477,-1.32369184,-0.40047282,0.00000000,0.00000000,-2.88752818,-0.60270834,1.35661709,-1.45618391,1.37483716,0.00000000,0.00000000
-0.03004365,-2.08520770,-1.56510282,-1.35985494,-0.39346185,0.00000000,0.00000000,-2.90202689,-0.60305339,1.35332048,-1.43387103,1.38547802,0.00000000,0.00000000
-0.05242383,-2.09697771,-1.56478965,-1.40202558,-0.38723651,0.00000000,0.00000000,-2.92189670,-0.59907913,1.34739113,-1.40044224,1.39526534,0.00000000,0.00000000
-0.07267376,-2.10923433,-1.56408107,-1.43951738,-0.38168430,0.00000000,0.00000000,-2.94653130,-0.59102607,1.34008706,-1.35705614,1.40397012,0.00000000,0.00000000
-0.08757070,-2.12058401,-1.56285310,-1.46863067,-0.37729695,0.00000000,0.00000000,-2.96966958,-0.57910967,1.33482516,-1.31064618,1.41257930,0.00000000,0.00000000
-0.09668022,-2.12967563,-1.56112111,-1.48874521,-0.37505457,0.00000000,0.00000000,-2.97986746,-0.56633788,1.33353496,-1.27650201,1.41546059,0.00000000,0.00000000
-0.10026150,-2.13562202,-1.55900383,-1.49990475,-0.37400615,0.00000000,0.00000000,-2.97806096,-0.55612135,1.33426213,-1.26067865,1.41974771,0.00000000,0.00000000
-0.09859041,-2.13795400,-1.55666029,-1.50229549,-0.37346506,0.00000000,0.00000000,-2.97127485,-0.55065018,1.33438265,-1.26157379,1.42491615,0.00000000,0.00000000
-0.09137544,-2.13723254,-1.55323315,-1.49596536,-0.36790973,0.00000000,0.00000000,-2.96250486,-0.55150336,1.33247757,-1.27709961,1.42839968,0.00000000,0.00000000
-0.07745959,-2.13469529,-1.54743016,-1.48048449,-0.36149001,0.00000000,0.00000000,-2.94972801,-0.55886948,1.32936120,-1.30583966,1.43879330,0.00000000,0.00000000
-0.05525221,-2.13116598,-1.53931117,-1.45489967,-0.35548130,0.00000000,0.00000000,-2.93134737,-0.57022500,1.32812965,-1.34449422,1.44701219,0.00000000,0.00000000
-0.02420385,-2.12653279,-1.53103125,-1.41880286,-0.35197890,0.00000000,0.00000000,-2.90837502,-0.58267730,1.33132982,-1.38655066,1.45425665,0.00000000,0.00000000
0.01179523,-2.11958098,-1.52653885,-1.37591934,-0.34455505,0.00000000,0.00000000,-2.88629222,-0.59390694,1.33902049,-1.42378283,1.46305823,0.00000000,0.00000000
0.04342032,-2.10933208,-1.52921617,-1.33748949,-0.33858666,0.00000000,0.00000000,-2.86922097,-0.60287243,1.34938991,-1.45160985,1.47471809,0.00000000,0.00000000
0.06437961,-2.10032964,-1.53507483,-1.31582463,-0.32889357,0.00000000,0.00000000,-2.85867929,-0.60941410,1.35992348,-1.46825099,1.48267674,0.00000000,0.00000000
0.07454802,-2.09542084,-1.54125154,-1.31363189,-0.31671286,0.00000000,0.00000000,-2.85495043,-0.61290181,1.36897826,-1.47278488,1.48400927,0.00000000,0.00000000
0.07400460,-2.09522867,-1.54703701,-1.33064961,-0.31136876,0.00000000,0.00000000,-2.85801840,-0.61234677,1.37582052,-1.46458793,1.47922015,0.00000000,0.00000000
0.06141021,-2.09796405,-1.55401516,-1.36445284,-0.30402243,0.00000000,0.00000000,-2.86787724,-0.60704476,1.38016605,-1.44332469,1.48239648,0.00000000,0.00000000
0.03956202,-2.10082197,-1.56428397,-1.40537500,-0.29398918,0.00000000,0.00000000,-2.88470149,-0.59682024,1.38182938,-1.40893400,1.48782206,0.00000000,0.00000000
0.01498785,-2.10402751,-1.57591081,-1.44482982,-0.28144556,0.00000000,0.00000000,-2.90903473,-0.58203644,1.38060951,-1.36164773,1.49459887,0.00000000,0.00000000
-0.00796968,-2.10777926,-1.58639967,-1.47873175,-0.27248237,0.00000000,0.00000000,-2.94072199,-0.56331003,1.37685275,-1.30268133,1.50069487,0.00000000,0.00000000
-0.02736480,-2.11096358,-1.59440565,-1.50535333,-0.26714250,0.00000000,0.00000000,-2.97380495,-0.54230243,1.37173307,-1.23973429,1.51016784,0.00000000,0.00000000
-0.04180280,-2.11224008,-1.59914005,-1.52361333,-0.26186207,0.00000000,0.00000000,-2.99660635,-0.52337623,1.36543024,-1.18936861,1.52361119,0.00000000,0.00000000
-0.05027360,-2.11082339,-1.60023463,-1.53283417,-0.25951120,0.00000000,0.00000000,-3.00730610,-0.50856090,1.35826290,-1.15786576,1.53913236,0.00000000,0.00000000
-0.05164507,-2.10694551,-1.59708762,-1.53247035,-0.25853768,0.00000000,0.00000000,-3.00949430,-0.49948922,1.34992182,-1.14542615,1.55218053,0.00000000,0.00000000
-0.04425144,-2.10140920,-1.58918250,-1.52171600,-0.25224730,0.00000000,0.00000000,-3.00638294,-0.49716154,1.34044099,-1.15184212,1.56397665,0.00000000,0.00000000
-0.02607962,-2.09517360,-1.57677162,-1.49944544,-0.25015503,0.00000000,0.00000000,-2.99497986,-0.50222570,1.32996416,-1.17646444,1.57591653,0.00000000,0.00000000
0.00390285,-2.08891773,-1.56144822,-1.46506751,-0.25014135,0.00000000,0.00000000,-2.97440386,-0.51388586,1.31929731,-1.21505344,1.59064043,0.00000000,0.00000000
0.04151259,-2.08136725,-1.54817951,-1.42207289,-0.25435507,0.00000000,0.00000000,-2.94709802,-0.52508020,1.31350338,-1.25709736,1.60882843,0.00000000,0.00000000
0.07489885,-2.07097077,-1.54222453,-1.38232780,-0.25790483,0.00000000,0.00000000,-2.91803503,-0.53250289,1.31303930,-1.29519486,1.62202096,0.00000000,0.00000000
0.09606502,-2.06086802,-1.54178560,-1.35742152,-0.26344234,0.00000000,0.00000000,-2.89224029,-0.53632212,1.31450403,-1.32497334,1.63452268,0.00000000,0.00000000
0.10409644,-2.05356598,-1.54461646,-1.34993184,-0.26974326,0.00000000,0.00000000,-2.87281871,-0.53571635,1.31545556,-1.34365082,1.65497029,0.00000000,0.00000000
0.09894433,-2.04937696,-1.55036330,-1.35933566,-0.27123550,0.00000000,0.00000000,-2.86174107,-0.52982420,1.31393075,-1.34971356,1.67360640,0.00000000,0.00000000
0.08172850,-2.04709506,-1.55980444,-1.38162768,-0.27845711,0.00000000,0.00000000,-2.86024809,-0.51853925,1.30795002,-1.34265244,1.68856490,0.00000000,0.00000000
0.05766185,-2.04746890,-1.57090926,-1.40918183,-0.28077480,0.00000000,0.00000000,-2.86867857,-0.50251895,1.29584730,-1.32284129,1.71057582,0.00000000,0.00000000
0.02875242,-2.05151987,-1.58079088,-1.43824553,-0.27888945,0.00000000,0.00000000,-2.88743472,-0.48254168,1.27683282,-1.29075694,1.73095691,0.00000000,0.00000000
-0.00126928,-2.05786085,-1.58899319,-1.46450365,-0.27599636,0.00000000,0.00000000,-2.91728473,-0.45920274,1.25149822,-1.24669874,1.74927747,0.00000000,0.00000000
-0.02866702,-2.06478739,-1.59532893,-1.48455632,-0.27847880,0.00000000,0.00000000,-2.95449519,-0.43281579,1.22375298,-1.19367921,1.76912093,0.00000000,0.00000000
-0.05090914,-2.07087064,-1.59968364,-1.49637306,-0.27738956,0.00000000,0.00000000,-2.98670936,-0.40441489,1.20062423,-1.14222217,1.78113401,0.00000000,0.00000000
-0.06635343,-2.07566595,-1.60141253,-1.49886870,-0.27523169,0.00000000,0.00000000,-3.00454521,-0.37875319,1.18442690,-1.10526729,1.79722309,0.00000000,0.00000000
-0.07363719,-2.07952023,-1.59967637,-1.49133801,-0.27194253,0.00000000,0.00000000,-3.00947571,-0.35957009,1.17439485,-1.08686745,1.81078172,0.00000000,0.00000000
-0.07080610,-2.08296585,-1.59421587,-1.47267723,-0.26662457,0.00000000,0.00000000,-3.00980234,-0.34888542,1.16974151,-1.08730149,1.82160950,0.00000000,0.00000000
-0.05542645,-2.08667421,-1.58540070,-1.44146049,-0.26446483,0.00000000,0.00000000,-3.00680900,-0.34820595,1.16965449,-1.10681784,1.83324170,0.00000000,0.00000000
-0.02623680,-2.09103036,-1.57470465,-1.39716351,-0.26766449,0.00000000,0.00000000,-2.99408340,-0.35817444,1.17363143,-1.14558887,1.84419036,0.00000000,0.00000000
0.01275612,-2.09450674,-1.56639516,-1.34391391,-0.27117482,0.00000000,0.00000000,-2.96961737,-0.37649697,1.18239307,-1.19957304,1.86183143,0.00000000,0.00000000
0.05031633,-2.09386516,-1.56643832,-1.29330420,-0.27378872,0.00000000,0.00000000,-2.93982625,-0.39744568,1.19707143,-1.25560391,1.88232088,0.00000000,0.00000000
0.07656810,-2.09063721,-1.57439780,-1.25711477,-0.27565414,0.00000000,0.00000000,-2.91250372,-0.41965207,1.21480143,-1.30484521,1.90012491,0.00000000,0.00000000
0.09138965,-2.08894300,-1.58612096,-1.23944032,-0.28205478,0.00000000,0.00000000,-2.89217544,-0.44234714,1.23266137,-1.34316778,1.91918325,0.00000000,0.00000000
0.09679102,-2.09048796,-1.59936917,-1.24039400,-0.28249863,0.00000000,0.00000000,-2.88050246,-0.46344352,1.24911976,-1.36829162,1.93572807,0.00000000,0.00000000
0.09564273,-2.09586692,-1.61265957,-1.25746882,-0.28601000,0.00000000,0.00000000,-2.87746286,-0.48099196,1.26310372,-1.37927079,1.94664562,0.00000000,0.00000000
0.09038696,-2.10394335,-1.62597942,-1.28523457,-0.28425133,0.00000000,0.00000000,-2.88235307,-0.49366036,1.27378035,-1.37595987,1.95435584,0.00000000,0.00000000
