l_joint1,l_joint2,l_joint3,l_joint4,l_joint5,l_joint6,l_joint7,r_joint1,r_joint2,r_joint3,r_joint4,r_joint5,r_joint6,r_joint7
-0.37425390,-2.17000008,-0.11879760,-0.33892733,-0.87140977,0.00000000,0.00000000,0.03753614,1.95481157,0.83668059,0.59778857,-0.19548050,0.00000000,0.00000000
-0.37261409,-2.17000008,-0.11886855,-0.35200211,-0.86112243,0.00000000,0.00000000,-0.01935541,1.90215373,0.85273325,0.64466310,-0.20277853,0.00000000,0.00000000
-0.37245113,-2.17000008,-0.11946914,-0.36512935,-0.85733706,0.00000000,0.00000000,-0.08558685,1.83811033,0.87051898,0.69326949,-0.21414271,0.00000000,0.00000000
-0.37416700,-2.17000008,-0.12072216,-0.37786809,-0.84959859,0.00000000,0.00000000,-0.16278626,1.76019251,0.89029598,0.74233443,-0.21798669,0.00000000,0.00000000
-0.37809086,-2.17000008,-0.12274976,-0.38969794,-0.85028058,0.00000000,0.00000000,-0.25278276,1.66566801,0.91233027,0.79009897,-0.21868709,0.00000000,0.00000000
-0.38444698,-2.17000008,-0.12566425,-0.40001506,-0.85196614,0.00000000,0.00000000,-0.35744932,1.55179381,0.93680799,0.83424735,-0.22115965,0.00000000,0.00000000
-0.39335123,-2.17000008,-0.12956135,-0.40817249,-0.85936373,0.00000000,0.00000000,-0.47836807,1.41631317,0.96368146,0.87195605,-0.22522406,0.00000000,0.00000000
-0.40478671,-2.17000008,-0.13450679,-0.41356960,-0.86707699,0.00000000,0.00000000,-0.61629605,1.25817823,0.99247688,0.90015191,-0.23239732,0.00000000,0.00000000
-0.41856283,-2.17000008,-0.14051874,-0.41577670,-0.87322348,0.00000000,0.00000000,-0.77056700,1.07829654,1.02212894,0.91597325,-0.23894857,0.00000000,0.00000000
-0.43430263,-2.17000008,-0.14755483,-0.41464588,-0.87216073,0.00000000,0.00000000,-0.93865538,0.87994683,1.05095363,0.91728920,-0.25030622,0.00000000,0.00000000
-0.45148209,-2.17000008,-0.15551363,-0.41035429,-0.87681204,0.00000000,0.00000000,-1.11616230,0.66866505,1.07679212,0.90309072,-0.26386669,0.00000000,0.00000000
-0.46960288,-2.17000008,-0.16426724,-0.40338665,-0.88184351,0.00000000,0.00000000,-1.29725540,0.45158750,1.09731817,0.87363726,-0.27587497,0.00000000,0.00000000
-0.48834133,-2.17000008,-0.17370175,-0.39439172,-0.89046413,0.00000000,0.00000000,-1.47543573,0.23652650,1.11040902,0.83036244,-0.28062919,0.00000000,0.00000000
-0.50746369,-2.17000008,-0.18372464,-0.38394335,-0.89990664,0.00000000,0.00000000,-1.64442348,0.03108150,1.11446261,0.77562702,-0.29425684,0.00000000,0.00000000
-0.52679980,-2.17000008,-0.19426550,-0.37248170,-0.91348827,0.00000000,0.00000000,-1.79890871,-0.15819219,1.10862410,0.71236831,-0.30795109,0.00000000,0.00000000
-0.54622018,-2.17000008,-0.20526989,-0.36031073,-0.92797327,0.00000000,0.00000000,-1.93504214,-0.32638517,1.09285927,0.64370948,-0.32137135,0.00000000,0.00000000
-0.56552577,-2.17000008,-0.21667603,-0.34760118,-0.94313890,0.00000000,0.00000000,-2.05066085,-0.47048363,1.06786525,0.57265842,-0.33379158,0.00000000,0.00000000
-0.58441067,-2.17000008,-0.22840582,-0.33441550,-0.95953983,0.00000000,0.00000000,-2.14527845,-0.58933651,1.03488636,0.50192553,-0.34379137,0.00000000,0.00000000
-0.60245502,-2.17000008,-0.24035878,-0.32077658,-0.96921575,0.00000000,0.00000000,-2.21986198,-0.68344432,0.99549884,0.43380922,-0.35751870,0.00000000,0.00000000
-0.61910594,-2.17000008,-0.25240368,-0.30676889,-0.97627872,0.00000000,0.00000000,-2.27648664,-0.75463355,0.95140296,0.37012798,-0.37227917,0.00000000,0.00000000
-0.63374984,-2.17000008,-0.26438659,-0.29260987,-0.97867978,0.00000000,0.00000000,-2.31794071,-0.80570608,0.90425128,0.31217265,-0.38644528,0.00000000,0.00000000
-0.64594406,-2.17000008,-0.27616376,-0.27867043,-0.98267674,0.00000000,0.00000000,-2.34731507,-0.84012383,0.85552341,0.26066101,-0.39955685,0.00000000,0.00000000
-0.65561080,-2.17000008,-0.28763428,-0.26543772,-0.98484439,0.00000000,0.00000000,-2.36767530,-0.86162198,0.80643588,0.21576923,-0.40975055,0.00000000,0.00000000
-0.66302526,-2.17000008,-0.29874936,-0.25339928,-0.98192811,0.00000000,0.00000000,-2.38183904,-0.87369150,0.75788766,0.17730236,-0.41651183,0.00000000,0.00000000
-0.66866547,-2.17000008,-0.30949417,-0.24288331,-0.97740740,0.00000000,0.00000000,-2.39219475,-0.87919056,0.71047139,0.14487994,-0.42632985,0.00000000,0.00000000
-0.67325562,-2.17000008,-0.31989208,-0.23402099,-0.98017126,0.00000000,0.00000000,-2.40042400,-0.88024980,0.66452610,0.11799792,-0.43785739,0.00000000,0.00000000
-0.67736113,-2.17000008,-0.32994691,-0.22682889,-0.98808849,0.00000000,0.00000000,-2.40776515,-0.87841684,0.62022984,0.09616761,-0.45088744,0.00000000,0.00000000
-0.68145722,-2.17000008,-0.33965150,-0.22125222,-0.99577069,0.00000000,0.00000000,-2.41461420,-0.87470281,0.57764173,0.07886034,-0.46119067,0.00000000,0.00000000
-0.68644863,-2.17000008,-0.34903732,-0.21724184,-1.00376856,0.00000000,0.00000000,-2.41943979,-0.86968541,0.53670883,0.06524716,-0.47944704,0.00000000,0.00000000
-0.69269633,-2.17000008,-0.35805622,-0.21498607,-1.01368165,0.00000000,0.00000000,-2.42088103,-0.86386514,0.49737808,0.05456204,-0.49720868,0.00000000,0.00000000
-0.70039958,-2.17000008,-0.36661530,-0.21514384,-1.02213609,0.00000000,0.00000000,-2.41799068,-0.85771334,0.45960850,0.04617573,-0.51572019,0.00000000,0.00000000
-0.70927721,-2.17000008,-0.37457258,-0.21815537,-1.03164017,0.00000000,0.00000000,-2.41042423,-0.85120916,0.42336583,0.03989215,-0.53729826,0.00000000,0.00000000
-0.71784639,-2.17000008,-0.38180366,-0.22194453,-1.03520489,0.00000000,0.00000000,-2.39854670,-0.84451336,0.38862666,0.03553808,-0.55544752,0.00000000,0.00000000
-0.72650629,-2.17000008,-0.38844883,-0.22410044,-1.04234493,0.00000000,0.00000000,-2.38251114,-0.84049737,0.35537338,0.03128201,-0.57782853,0.00000000,0.00000000
-0.73548925,-2.17000008,-0.39448863,-0.22420023,-1.04951608,0.00000000,0.00000000,-2.36340141,-0.83941150,0.32357118,0.02682156,-0.60430890,0.00000000,0.00000000
-0.74437988,-2.17000008,-0.39985478,-0.22238463,-1.05527723,0.00000000,0.00000000,-2.34442067,-0.84131742,0.29320458,0.02230202,-0.62970465,0.00000000,0.00000000
-0.75189263,-2.17000008,-0.40443590,-0.21897373,-1.05414104,0.00000000,0.00000000,-2.32895255,-0.84695554,0.26425654,0.01747952,-0.65287638,0.00000000,0.00000000
-0.75639617,-2.17000008,-0.40800998,-0.21540853,-1.04886544,0.00000000,0.00000000,-2.31746626,-0.85322315,0.23665749,0.01387907,-0.66826880,0.00000000,0.00000000
-0.75878513,-2.17000008,-0.41064626,-0.21343558,-1.04671586,0.00000000,0.00000000,-2.30887079,-0.85891098,0.21032998,0.01179229,-0.68703246,0.00000000,0.00000000
-0.75965393,-2.17000008,-0.41253605,-0.21253762,-1.04839873,0.00000000,0.00000000,-2.30297947,-0.86377037,0.18521610,0.01115402,-0.70667458,0.00000000,0.00000000
-0.75909603,-2.17000008,-0.41378620,-0.21211392,-1.04649794,0.00000000,0.00000000,-2.29957819,-0.86776817,0.16126676,0.01172841,-0.72457141,0.00000000,0.00000000
-0.75751120,-2.17000008,-0.41448277,-0.21211852,-1.04599726,0.00000000,0.00000000,-2.29793310,-0.87111610,0.13843609,0.01307724,-0.73817939,0.00000000,0.00000000
-0.75543642,-2.17000008,-0.41473225,-0.21245378,-1.04236317,0.00000000,0.00000000,-2.29733276,-0.87363327,0.11668184,0.01509793,-0.75314426,0.00000000,0.00000000
-0.75345516,-2.17000008,-0.41464332,-0.21306959,-1.04338121,0.00000000,0.00000000,-2.29750299,-0.87510961,0.09596834,0.01783689,-0.75666839,0.00000000,0.00000000
-0.75221485,-2.17000008,-0.41432184,-0.21407026,-1.03885996,0.00000000,0.00000000,-2.29834557,-0.87553960,0.07626420,0.02126365,-0.76036227,0.00000000,0.00000000
-0.75233334,-2.17000008,-0.41386667,-0.21558222,-1.03454828,0.00000000,0.00000000,-2.29948449,-0.87494481,0.05753598,0.02529552,-0.76242846,0.00000000,0.00000000
-0.75412673,-2.17000008,-0.41333598,-0.21767879,-1.03100574,0.00000000,0.00000000,-2.30029941,-0.87331837,0.03974668,0.02981592,-0.76331985,0.00000000,0.00000000
-0.75729477,-2.17000008,-0.41269043,-0.22056435,-1.03323829,0.00000000,0.00000000,-2.30069423,-0.87100053,0.02286697,0.03449906,-0.76539880,0.00000000,0.00000000
-0.76105899,-2.17000008,-0.41181630,-0.22453670,-1.03702283,0.00000000,0.00000000,-2.30111122,-0.86855435,0.00687777,0.03889934,-0.75871801,0.00000000,0.00000000
-0.76454377,-2.17000008,-0.41058335,-0.22991386,-1.04551554,0.00000000,0.00000000,-2.30207229,-0.86657226,-0.00823671,0.04257051,-0.75320429,0.00000000,0.00000000
-0.76709610,-2.17000008,-0.40889961,-0.23691721,-1.05610287,0.00000000,0.00000000,-2.30399728,-0.86542189,-0.02249331,0.04520815,-0.75077116,0.00000000,0.00000000
-0.76849240,-2.17000008,-0.40675214,-0.24557292,-1.06905460,0.00000000,0.00000000,-2.30711627,-0.86505508,-0.03591268,0.04676670,-0.74969739,0.00000000,0.00000000
-0.76895905,-2.17000008,-0.40422148,-0.25568259,-1.08683622,0.00000000,0.00000000,-2.31164789,-0.86501443,-0.04851529,0.04745005,-0.75019032,0.00000000,0.00000000
-0.76901317,-2.17000008,-0.40145645,-0.26689619,-1.11078453,0.00000000,0.00000000,-2.31781983,-0.86473882,-0.06032124,0.04751125,-0.74999231,0.00000000,0.00000000
-0.76920271,-2.17000008,-0.39863300,-0.27872071,-1.13185084,0.00000000,0.00000000,-2.32532406,-0.86380029,-0.07136482,0.04714224,-0.74933571,0.00000000,0.00000000
-0.77023178,-2.17000008,-0.39596823,-0.29064834,-1.15485561,0.00000000,0.00000000,-2.33294010,-0.86208218,-0.08170526,0.04639690,-0.74672097,0.00000000,0.00000000
-0.77297276,-2.17000008,-0.39371142,-0.30228546,-1.17355657,0.00000000,0.00000000,-2.33909202,-0.85969913,-0.09141313,0.04521731,-0.74538314,0.00000000,0.00000000
-0.77794492,-2.17000008,-0.39206672,-0.31318444,-1.19790316,0.00000000,0.00000000,-2.34316206,-0.85669458,-0.10053471,0.04356110,-0.74402368,0.00000000,0.00000000
-0.78483021,-2.17000008,-0.39110550,-0.32276905,-1.22442007,0.00000000,0.00000000,-2.34567976,-0.85302752,-0.10908647,0.04143822,-0.74313807,0.00000000,0.00000000
-0.79264736,-2.17000008,-0.39078772,-0.33036044,-1.24813473,0.00000000,0.00000000,-2.34755969,-0.84842765,-0.11707447,0.03903814,-0.73926365,0.00000000,0.00000000
-0.80016756,-2.17000008,-0.39102432,-0.33523589,-1.27111995,0.00000000,0.00000000,-2.34933448,-0.84231466,-0.12451229,0.03682732,-0.73950487,0.00000000,0.00000000
-0.80625969,-2.17000008,-0.39170864,-0.33683980,-1.29118681,0.00000000,0.00000000,-2.35119390,-0.83427262,-0.13142003,0.03524410,-0.73604512,0.00000000,0.00000000
-0.81030506,-2.17000008,-0.39277047,-0.33489868,-1.30696249,0.00000000,0.00000000,-2.35361981,-0.82439804,-0.13781136,0.03442076,-0.73398340,0.00000000,0.00000000
-0.81223434,-2.17000008,-0.39419901,-0.32943439,-1.32294011,0.00000000,0.00000000,-2.35695076,-0.81327158,-0.14370365,0.03423005,-0.73254830,0.00000000,0.00000000
-0.81224734,-2.17000008,-0.39599422,-0.32080296,-1.34116018,0.00000000,0.00000000,-2.36116433,-0.80188560,-0.14912252,0.03430212,-0.73234135,0.00000000,0.00000000
-0.81063116,-2.17000008,-0.39813516,-0.30958825,-1.36287022,0.00000000,0.00000000,-2.36613297,-0.79138452,-0.15409635,0.03412787,-0.72940081,0.00000000,0.00000000
-0.80754799,-2.17000008,-0.40056056,-0.29640624,-1.38817537,0.00000000,0.00000000,-2.37154508,-0.78269500,-0.15865761,0.03332405,-0.72788727,0.00000000,0.00000000
-0.80307639,-2.17000008,-0.40318814,-0.28181434,-1.42202961,0.00000000,0.00000000,-2.37686157,-0.77640492,-0.16284315,0.03173540,-0.73649102,0.00000000,0.00000000
-0.79721248,-2.17000008,-0.40592203,-0.26626229,-1.45379639,0.00000000,0.00000000,-2.38153076,-0.77282143,-0.16668986,0.02932342,-0.74468368,0.00000000,0.00000000
-0.78975207,-2.17000008,-0.40864766,-0.25004908,-1.48263311,0.00000000,0.00000000,-2.38529968,-0.77200830,-0.17022912,0.02612314,-0.75227553,0.00000000,0.00000000
-0.78044832,-2.17000008,-0.41125700,-0.23335965,-1.51419091,0.00000000,0.00000000,-2.38837719,-0.77382606,-0.17348497,0.02224490,-0.76484513,0.00000000,0.00000000
-0.76927304,-2.17000008,-0.41368330,-0.21626130,-1.54969299,0.00000000,0.00000000,-2.39122415,-0.77782845,-0.17647795,0.01796638,-0.78129447,0.00000000,0.00000000
-0.75631583,-2.17000008,-0.41588706,-0.19869250,-1.59064555,0.00000000,0.00000000,-2.39406919,-0.78327048,-0.17923161,0.01375149,-0.79670608,0.00000000,0.00000000
-0.74158525,-2.17000008,-0.41783202,-0.18048202,-1.62843454,0.00000000,0.00000000,-2.39696026,-0.78937173,-0.18177155,0.01005034,-0.81821102,0.00000000,0.00000000
-0.72494435,-2.17000008,-0.41946554,-0.16152495,-1.66747463,0.00000000,0.00000000,-2.40003872,-0.79564226,-0.18412216,0.00708503,-0.82785761,0.00000000,0.00000000
-0.70653421,-2.17000008,-0.42074230,-0.14212254,-1.70130956,0.00000000,0.00000000,-2.40361118,-0.80192435,-0.18630524,0.00485602,-0.83757436,0.00000000,0.00000000
-0.68829107,-2.16997075,-0.42174873,-0.12328779,-1.73545575,0.00000000,0.00000000,-2.40750599,-0.80816275,-0.18834110,0.00334958,-0.85527736,0.00000000,0.00000000
-0.67417455,-2.16949224,-0.42271048,-0.10647472,-1.76663899,0.00000000,0.00000000,-2.41068459,-0.81422043,-0.19024841,0.00269423,-0.87633145,0.00000000,0.00000000
-0.66725206,-2.16757202,-0.42377543,-0.09281825,-1.79684687,0.00000000,0.00000000,-2.41234374,-0.81997031,-0.19204177,0.00297786,-0.89697540,0.00000000,0.00000000
-0.66773784,-2.16440034,-0.42490983,-0.08295051,-1.82527542,0.00000000,0.00000000,-2.41233397,-0.82538873,-0.19373189,0.00415006,-0.91990709,0.00000000,0.00000000
-0.67355925,-2.16154552,-0.42598093,-0.07695808,-1.85093522,0.00000000,0.00000000,-2.41072416,-0.83046019,-0.19532700,0.00613939,-0.94306046,0.00000000,0.00000000
-0.68146491,-2.15956903,-0.42685142,-0.07390130,-1.87441063,0.00000000,0.00000000,-2.40792680,-0.83524209,-0.19683184,0.00877647,-0.96285427,0.00000000,0.00000000
-0.68820488,-2.15810585,-0.42741069,-0.07236394,-1.89765358,0.00000000,0.00000000,-2.40469432,-0.83996975,-0.19824663,0.01173003,-0.98322976,0.00000000,0.00000000
-0.69196385,-2.15665340,-0.42760211,-0.07129167,-1.91950071,0.00000000,0.00000000,-2.40186596,-0.84501988,-0.19956769,0.01459031,-1.00459659,0.00000000,0.00000000
-0.69327003,-2.15402246,-0.42746636,-0.06989924,-1.94597673,0.00000000,0.00000000,-2.40035582,-0.85073179,-0.20078868,0.01697845,-1.02539468,0.00000000,0.00000000
-0.69175386,-2.15021181,-0.42700031,-0.06792813,-1.96846557,0.00000000,0.00000000,-2.40079665,-0.85699844,-0.20190459,0.01878449,-1.04977894,0.00000000,0.00000000
-0.68582386,-2.14699054,-0.42613876,-0.06594207,-1.99228776,0.00000000,0.00000000,-2.40326023,-0.86304319,-0.20291471,0.02027042,-1.07356405,0.00000000,0.00000000
-0.67642158,-2.14656639,-0.42490110,-0.06545787,-2.01332402,0.00000000,0.00000000,-2.40738344,-0.86790478,-0.20382403,0.02179665,-1.09718251,0.00000000,0.00000000
-0.66702646,-2.14821768,-0.42344180,-0.06694270,-2.03337336,0.00000000,0.00000000,-2.41229630,-0.87055594,-0.20464489,0.02383909,-1.11446095,0.00000000,0.00000000
-0.66007626,-2.14963675,-0.42190599,-0.06972095,-2.05968904,0.00000000,0.00000000,-2.41688585,-0.87039262,-0.20539510,0.02676665,-1.13353729,0.00000000,0.00000000
-0.65553635,-2.15073872,-0.42031312,-0.07383546,-2.08945465,0.00000000,0.00000000,-2.42061949,-0.86792225,-0.20608824,0.03037877,-1.14706337,0.00000000,0.00000000
-0.65251982,-2.15248418,-0.41862792,-0.07973462,-2.11349201,0.00000000,0.00000000,-2.42367649,-0.86390102,-0.20672758,0.03427772,-1.16573000,0.00000000,0.00000000
-0.65035748,-2.15526915,-0.41682291,-0.08760390,-2.14067864,0.00000000,0.00000000,-2.42649126,-0.85867751,-0.20730886,0.03821487,-1.18297064,0.00000000,0.00000000
-0.64858216,-2.15892315,-0.41487810,-0.09743633,-2.16909575,0.00000000,0.00000000,-2.42962408,-0.85230374,-0.20782031,0.04212096,-1.19462121,0.00000000,0.00000000
-0.64687991,-2.16303658,-0.41278023,-0.10919313,-2.19227624,0.00000000,0.00000000,-2.43370175,-0.84498876,-0.20824595,0.04585459,-1.20970809,0.00000000,0.00000000
-0.64543813,-2.16686678,-0.41054809,-0.12274852,-2.21171308,0.00000000,0.00000000,-2.43914056,-0.83745050,-0.20857348,0.04897240,-1.22773099,0.00000000,0.00000000
-0.64483267,-2.16929960,-0.40823722,-0.13789080,-2.22959852,0.00000000,0.00000000,-2.44551110,-0.83065605,-0.20881167,0.05100328,-1.24658906,0.00000000,0.00000000
-0.64550930,-2.16995883,-0.40592867,-0.15414265,-2.24081421,0.00000000,0.00000000,-2.45136189,-0.82507223,-0.20899747,0.05191460,-1.26194489,0.00000000,0.00000000
-0.64776611,-2.17000008,-0.40373245,-0.17072871,-2.24933696,0.00000000,0.00000000,-2.45515156,-0.82054210,-0.20917057,0.05204262,-1.27774382,0.00000000,0.00000000
-0.65179461,-2.17000008,-0.40175214,-0.18710487,-2.26204920,0.00000000,0.00000000,-2.45615029,-0.81711882,-0.20934927,0.05148898,-1.29161525,0.00000000,0.00000000
-0.65747529,-2.17000008,-0.40006575,-0.20280835,-2.27237034,0.00000000,0.00000000,-2.45430326,-0.81470919,-0.20953210,0.05035445,-1.30260038,0.00000000,0.00000000
-0.66458642,-2.17000008,-0.39877102,-0.21709473,-2.27956629,0.00000000,0.00000000,-2.45013237,-0.81260538,-0.20969863,0.04901031,-1.31121886,0.00000000,0.00000000
-0.67269731,-2.17000008,-0.39793357,-0.22922669,-2.27808976,0.00000000,0.00000000,-2.44430733,-0.81000447,-0.20982382,0.04786710,-1.32110584,0.00000000,0.00000000
-0.68118417,-2.17000008,-0.39755443,-0.23873080,-2.28055477,0.00000000,0.00000000,-2.43735981,-0.80653256,-0.20988835,0.04713893,-1.32723963,0.00000000,0.00000000
-0.68934751,-2.17000008,-0.39758918,-0.24532978,-2.28107810,0.00000000,0.00000000,-2.42989135,-0.80228281,-0.20987262,0.04680030,-1.34578288,0.00000000,0.00000000
-0.69625133,-2.17000008,-0.39791417,-0.24908876,-2.28797174,0.00000000,0.00000000,-2.42263865,-0.79800248,-0.20975591,0.04645437,-1.36269212,0.00000000,0.00000000
-0.70124847,-2.17000008,-0.39841250,-0.25035709,-2.29803729,0.00000000,0.00000000,-2.41615129,-0.79484600,-0.20952457,0.04549753,-1.36969674,0.00000000,0.00000000
-0.70424330,-2.17000008,-0.39904451,-0.24936965,-2.30210638,0.00000000,0.00000000,-2.41047096,-0.79359674,-0.20917971,0.04358609,-1.36940861,0.00000000,0.00000000
-0.70526230,-2.17000008,-0.39980277,-0.24606346,-2.30039406,0.00000000,0.00000000,-2.40561414,-0.79435837,-0.20872471,0.04072611,-1.37470376,0.00000000,0.00000000
-0.70426875,-2.17000008,-0.40068349,-0.24016501,-2.29725432,0.00000000,0.00000000,-2.40153885,-0.79672378,-0.20816763,0.03720995,-1.37670791,0.00000000,0.00000000
-0.70127267,-2.17000008,-0.40167493,-0.23151328,-2.29788303,0.00000000,0.00000000,-2.39795423,-0.80040854,-0.20752801,0.03328215,-1.37321949,0.00000000,0.00000000
-0.69644618,-2.17000008,-0.40275812,-0.22018307,-2.29750347,0.00000000,0.00000000,-2.39467359,-0.80555683,-0.20682795,0.02892060,-1.37614846,0.00000000,0.00000000
-0.69003427,-2.17000008,-0.40390477,-0.20635995,-2.30178714,0.00000000,0.00000000,-2.39178300,-0.81243938,-0.20608528,0.02400472,-1.37747931,0.00000000,0.00000000
-0.68229795,-2.17000008,-0.40508687,-0.19020592,-2.31367302,0.00000000,0.00000000,-2.38945913,-0.82106197,-0.20531504,0.01853474,-1.37831712,0.00000000,0.00000000
-0.67332584,-2.17000008,-0.40625608,-0.17188267,-2.32266307,0.00000000,0.00000000,-2.38801098,-0.83122921,-0.20453022,0.01256647,-1.38195872,0.00000000,0.00000000
-0.66291094,-2.16999555,-0.40732560,-0.15167807,-2.32991505,0.00000000,0.00000000,-2.38782263,-0.84265977,-0.20374408,0.00618511,-1.37909245,0.00000000,0.00000000
-0.65135020,-2.16985083,-0.40824533,-0.13022387,-2.34073973,0.00000000,0.00000000,-2.38898468,-0.85489041,-0.20297140,-0.00036234,-1.37257874,0.00000000,0.00000000
-0.64037645,-2.16840839,-0.40906411,-0.10881423,-2.34610224,0.00000000,0.00000000,-2.39068747,-0.86739260,-0.20222501,-0.00668313,-1.37266529,0.00000000,0.00000000
-0.63300002,-2.16369200,-0.40990618,-0.08929196,-2.35312986,0.00000000,0.00000000,-2.39129210,-0.88001740,-0.20150836,-0.01253523,-1.37645030,0.00000000,0.00000000
-0.63141900,-2.15643382,-0.41084710,-0.07305022,-2.35471892,0.00000000,0.00000000,-2.38934851,-0.89263737,-0.20081536,-0.01773765,-1.38556862,0.00000000,0.00000000
-0.63585109,-2.14825439,-0.41187143,-0.06067112,-2.35692453,0.00000000,0.00000000,-2.38447785,-0.90478182,-0.20014198,-0.02205112,-1.39633822,0.00000000,0.00000000
-0.64460444,-2.14092970,-0.41290715,-0.05237662,-2.36491656,0.00000000,0.00000000,-2.37758970,-0.91587615,-0.19949824,-0.02536582,-1.40339923,0.00000000,0.00000000
-0.65353906,-2.13592553,-0.41383404,-0.04761451,-2.36978221,0.00000000,0.00000000,-2.37031054,-0.92492205,-0.19890830,-0.02745931,-1.40667319,0.00000000,0.00000000
-0.65939385,-2.13261771,-0.41459525,-0.04492227,-2.37168741,0.00000000,0.00000000,-2.36417294,-0.93106806,-0.19839817,-0.02814722,-1.41274071,0.00000000,0.00000000
-0.66184157,-2.12983680,-0.41521347,-0.04331541,-2.37850618,0.00000000,0.00000000,-2.36024666,-0.93429130,-0.19798577,-0.02760177,-1.41330469,0.00000000,0.00000000
-0.66098285,-2.12864614,-0.41569021,-0.04324744,-2.38780427,0.00000000,0.00000000,-2.35899734,-0.93511039,-0.19767672,-0.02620450,-1.41520357,0.00000000,0.00000000
-0.65770936,-2.13060260,-0.41602796,-0.04574822,-2.40077710,0.00000000,0.00000000,-2.35966158,-0.93386006,-0.19745719,-0.02413836,-1.41516519,0.00000000,0.00000000
-0.65462893,-2.13492751,-0.41628361,-0.05103526,-2.41522169,0.00000000,0.00000000,-2.36148548,-0.93087780,-0.19731231,-0.02157493,-1.41127241,0.00000000,0.00000000
-0.65319937,-2.14048433,-0.41648662,-0.05882513,-2.42921925,0.00000000,0.00000000,-2.36444640,-0.92655414,-0.19723637,-0.01873290,-1.40527034,0.00000000,0.00000000
-0.65326077,-2.14663124,-0.41661304,-0.06880216,-2.44182062,0.00000000,0.00000000,-2.36853576,-0.92081416,-0.19722453,-0.01552580,-1.39951694,0.00000000,0.00000000
-0.65407038,-2.15291929,-0.41660881,-0.08073637,-2.45857024,0.00000000,0.00000000,-2.37382364,-0.91335547,-0.19727145,-0.01176097,-1.39413416,0.00000000,0.00000000
-0.65495843,-2.15916944,-0.41640604,-0.09460291,-2.47557259,0.00000000,0.00000000,-2.38077426,-0.90432268,-0.19737273,-0.00759101,-1.39213884,0.00000000,0.00000000
-0.65507686,-2.16483164,-0.41592339,-0.11015255,-2.49726868,0.00000000,0.00000000,-2.38907766,-0.89363313,-0.19751737,-0.00293669,-1.39199400,0.00000000,0.00000000
-0.65402216,-2.16868830,-0.41512227,-0.12692097,-2.51896334,0.00000000,0.00000000,-2.39802718,-0.88145137,-0.19769208,0.00222864,-1.39734769,0.00000000,0.00000000
-0.65272182,-2.16988206,-0.41410518,-0.14420186,-2.54121757,0.00000000,0.00000000,-2.40673542,-0.86868948,-0.19788623,0.00754164,-1.40005386,0.00000000,0.00000000
-0.65264481,-2.16999698,-0.41308248,-0.16102390,-2.56264663,0.00000000,0.00000000,-2.41361189,-0.85649800,-0.19809619,0.01257672,-1.40309668,0.00000000,0.00000000
-0.65439463,-2.17000008,-0.41221106,-0.17667109,-2.58239603,0.00000000,0.00000000,-2.41697645,-0.84580475,-0.19832632,0.01704320,-1.41604543,0.00000000,0.00000000
-0.65754700,-2.17000008,-0.41153932,-0.19072646,-2.60411954,0.00000000,0.00000000,-2.41629457,-0.83706445,-0.19857782,0.02078299,-1.43728578,0.00000000,0.00000000
-0.66149664,-2.17000008,-0.41107708,-0.20293097,-2.63476610,0.00000000,0.00000000,-2.41280198,-0.83065486,-0.19883445,0.02345471,-1.45291710,0.00000000,0.00000000
-0.66556543,-2.17000008,-0.41079503,-0.21316560,-2.66681504,0.00000000,0.00000000,-2.40842748,-0.82708883,-0.19906911,0.02455332,-1.46975398,0.00000000,0.00000000
-0.66876698,-2.17000008,-0.41060463,-0.22124161,-2.69531322,0.00000000,0.00000000,-2.40459847,-0.82654560,-0.19925907,0.02384415,-1.48449278,0.00000000,0.00000000
-0.67031211,-2.17000008,-0.41043642,-0.22674252,-2.72837210,0.00000000,0.00000000,-2.40229464,-0.82866269,-0.19938888,0.02148222,-1.49331188,0.00000000,0.00000000
-0.66997647,-2.17000008,-0.41028059,-0.22924970,-2.75474906,0.00000000,0.00000000,-2.40192509,-0.83283955,-0.19945584,0.01779900,-1.50371182,0.00000000,0.00000000
-0.66839325,-2.17000008,-0.41023052,-0.22844881,-2.76850796,0.00000000,0.00000000,-2.40327692,-0.83823502,-0.19947092,0.01323216,-1.51825798,0.00000000,0.00000000
-0.66646606,-2.17000008,-0.41040656,-0.22412942,-2.77923250,0.00000000,0.00000000,-2.40583038,-0.84378606,-0.19945231,0.00834321,-1.52803719,0.00000000,0.00000000
-0.66429549,-2.17000008,-0.41079378,-0.21639504,-2.78709674,0.00000000,0.00000000,-2.40910840,-0.84874552,-0.19941968,0.00357338,-1.53876805,0.00000000,0.00000000
-0.66105652,-2.17000008,-0.41120777,-0.20581792,-2.79444695,0.00000000,0.00000000,-2.41286063,-0.85327774,-0.19939105,-0.00111193,-1.55419707,0.00000000,0.00000000
-0.65532070,-2.17000008,-0.41137287,-0.19312741,-2.80822444,0.00000000,0.00000000,-2.41720414,-0.85810584,-0.19938219,-0.00608311,-1.56401634,0.00000000,0.00000000
-0.64569998,-2.17000008,-0.41105309,-0.17882988,-2.82343984,0.00000000,0.00000000,-2.42240691,-0.86374253,-0.19940847,-0.01159678,-1.56878650,0.00000000,0.00000000
-0.63156468,-2.17000008,-0.41014883,-0.16328584,-2.84153175,0.00000000,0.00000000,-2.42872834,-0.87029868,-0.19948645,-0.01766757,-1.57019365,0.00000000,0.00000000
